,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
121,14925,14679,20199,15046,16224,23703,17877,16110,23540,18796,20108,27730,16959,17802,25731,17632,20008,48921,30235,25681,28173,20779,21153,29947,20228,18652,27478,24523,0
122,4289,11864,75356,69261,11462,2218,3573,79408,87634,16801,17629,372,367,14570,14459,83347,83430,5892,2468,11399,72513,58623,36412,721,428,32536,38877,7042,0
123,55458,47073,49699,47093,48144,46857,39886,37172,38954,27893,30367,28192,20151,19954,25085,25908,36165,45643,31054,31348,31323,24490,25856,38552,33614,28774,29263,24075,0
124,5812,3101,3801,14825,14092,8377,4479,2674,2375,1537,1946,18572,5109,2578,2520,1001,1077,2309,5722,16229,4213,1819,2418,4535,1770,196,242,637,0
125,18544,7846,8591,6781,7175,14261,13561,11370,13633,9271,10366,9082,6340,13217,24433,10552,11741,23158,10298,6725,5810,6248,7646,9036,5842,4760,5607,11075,0
126,37048,42113,39661,35442,31747,34650,34882,35575,34022,33829,46950,45198,34741,36359,37715,41522,34221,31732,34900,33974,30115,30962,44210,52797,37678,30790,26987,30665,0
127,74648,78677,74604,75976,101843,87433,70481,72154,76137,94499,84017,82441,72130,68483,77640,129275,94148,93764,67462,74231,81972,77138,82122,82438,16066,16129,75429,61546,0
128,10836,6646,8296,13648,16075,15642,11498,13493,14641,11060,16350,17882,10293,11300,12554,8807,9593,11617,9010,7728,9687,7862,11063,14811,7420,9347,11043,6441,0
129,27354,20915,20065,25402,34217,31370,35280,38544,33005,32216,44121,39039,32271,37629,37079,38004,39972,36700,36044,41867,42109,46370,59890,44463,40020,45925,43503,43496,0
130,33893,33135,35688,35759,42191,46456,47519,44869,44596,44067,50002,54142,42613,44912,47380,42267,43388,48903,44917,46375,50139,46290,56621,54599,43197,43319,53001,42391,0
131,12138,25501,20327,17147,15093,13581,15521,24570,24764,13446,18900,30926,20555,15541,15452,13732,18025,24524,22773,22872,14547,16122,26843,20081,9243,14405,18999,16675,0
132,63252,51835,44559,45134,48010,54648,60421,55527,49107,46413,50935,55112,48936,49324,47839,44835,44954,45788,43210,43381,44127,44434,50465,9767,2110,1109,899,989,0
133,22532,15901,14383,16976,25617,29953,27848,22203,18873,19526,25323,43794,16171,14305,18113,15209,10770,9486,11521,8529,9653,11511,15246,18499,14768,13863,14694,19152,0
134,41671,42861,31172,29258,41500,39731,41481,44605,34748,36859,53404,48601,40187,53656,37898,35884,46882,34291,30378,38283,32451,36528,58576,41706,33041,34366,30643,33998,0
135,31191,21869,19667,23918,36540,39056,39906,34826,32218,34003,43734,44236,34348,40155,44704,37773,36977,36598,35782,37128,38251,43672,56406,50116,40499,39052,41444,40443,0
136,20120,16026,20536,18931,30279,33377,28559,25890,27991,26160,32658,42148,26666,26534,31669,28226,27979,28817,25830,23982,28264,24531,31649,39083,27175,28463,34523,30070,0
137,59589,52058,44682,40318,38171,38526,35746,16944,17684,32091,39352,51903,20906,7203,6191,9734,10294,14848,18362,13528,13572,10961,17140,46605,20243,8757,7203,6899,0
138,0,0,37604,26649,40578,47116,42184,40208,48894,52220,61071,69719,70140,86212,100315,123619,152677,138752,125930,91954,62974,29629,34136,53006,39849,32650,31280,32467,0
139,32154,18468,17998,18034,22102,33795,35751,33361,34064,28013,37316,38824,24903,30057,41374,31658,32862,33938,25980,21087,23172,22251,30997,40184,23072,24396,28966,22233,0
140,4801,606,199,1470,9544,21295,14606,7218,3993,4281,10188,4855,2941,8326,11987,3558,514,519,6623,2417,1579,420,597,6609,3057,3602,406,402,0
141,21455,21870,24424,18243,13491,18730,23314,19856,25485,25935,28484,29996,23156,22592,17502,16500,21700,20550,19721,19950,21137,23627,34188,30400,22448,23813,26028,24776,0
142,5086,3468,8217,11635,6824,4962,4760,5491,7280,8709,15444,7994,5437,5821,9485,6649,3668,3774,7085,6217,4834,5052,9786,9615,5250,7102,8922,3417,0
143,48454,46820,54019,60733,54431,58980,74054,61576,61458,16741,22310,90266,80559,75034,76754,84938,83514,74422,74051,80715,77866,71408,81048,75700,62789,63701,63337,59709,0
144,9693,6107,7723,6481,13673,24101,19461,12332,15476,12999,17064,22234,12143,13991,24378,13470,11888,18334,17666,14949,18310,14309,16355,23579,15205,16199,22689,19183,0
145,33344,27219,30537,33165,36308,39720,35556,38677,37527,35404,46408,39382,34454,35519,35078,43841,36676,37307,38935,37228,36576,32635,43723,49530,42658,37402,30154,35720,0
146,16185,11416,14171,15597,24929,25086,20116,20246,17890,16816,26718,21785,16391,17418,18076,17283,16914,20864,17617,17690,18229,15265,22143,19684,16265,15505,13538,16667,0
147,7646,8068,968,732,7834,7123,8266,9116,2955,2446,14781,18614,15669,11583,1905,1400,12174,18405,8218,7195,1126,854,13430,10308,8015,16307,864,683,0
148,33558,37181,41788,43482,48757,47167,47237,44826,40658,36652,40887,47837,42321,43159,45840,40203,38685,37190,35039,34264,33600,35998,45228,39972,32719,33569,36366,42351,0
