,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
114,3871410,3660015,3556995,3071475,2647665,2778990,2886855,2823360,3148230,3336165,3722235,3368550,2503590,2668320,3256605,3069180,3190050,3474120,2966415,2671380,3066120,3116865,3539910,3722490,2783580,2785365,3334380,3581475,0
115,1367820,1283160,1656990,1658265,1730175,1742160,1437945,1556265,2214420,1891080,2449020,2122110,1308150,1525155,3066885,1882920,2113950,2847840,1994865,1609815,1735785,1482315,1960695,2385015,1682490,1749045,2074680,1752870,0
116,1077885,738990,720375,669630,836655,1141635,1127100,1456305,1604715,1013880,1635825,1115370,483225,912390,2946015,2852940,2640015,2986815,1788060,1368840,1408365,786165,1135515,1857675,1074825,1168920,1451460,1550655,0
117,2792250,2780775,3409095,3846420,3966525,2655315,2441880,3240030,5005395,4142220,4358970,3012825,2267715,3573315,3643440,2530110,2501040,2134350,2914905,3448620,3316020,3327495,3513900,5626320,5730615,3366255,2435505,2807805,0
118,5667885,5423340,5330265,5115045,5314200,5555940,5238720,5313180,5648250,5197665,5510040,5803290,5171145,5269830,5534265,5260140,5384580,5459805,5144625,5352450,5630145,5071950,5355000,5552880,4826130,5039820,5380755,4703475,0
119,3307350,2338860,1915815,2012715,1984155,2253180,1567230,1762560,2458965,1997415,2948310,2661690,1552185,1365525,1670250,1353285,1726095,2176935,1589670,1717935,1679940,1590945,2285565,2836620,1297950,1300245,2472225,1918365,0
120,1471095,1009035,2587485,3039600,2048925,2290920,1878585,1704420,3096975,1880370,2431935,3488910,1341300,1346910,2504355,2482425,2695860,1656990,485775,631125,2259045,2623695,3358095,3507780,2640525,2169540,2097630,2925360,0
121,1118940,902955,820080,697425,953190,1146225,959310,668610,878220,938145,1289025,1110270,596955,578340,685950,602055,858585,3605700,2347020,1535100,1292340,898875,1238280,1522095,833085,725985,881790,1042185,0
122,883320,1743435,3169140,3262725,1939530,447780,747915,4555575,4645845,2774910,2913375,82365,77775,2391900,2322285,4234785,4173330,1109250,546975,1897710,4655535,4759575,4690725,127755,68850,2321010,2563005,1008270,0
123,3265785,2133840,1761540,1569780,1648065,1703145,1808715,2124405,2417910,1661070,2361810,1844925,1038360,1017960,1244910,1404030,2253690,2548470,1379805,1173765,1264290,1141635,1403520,2453610,1571565,1350225,1393830,1047795,0
