,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
128,15450,35339,25722,27628,37411,20964,21384,39920,35765,40736,47213,28120,26007,28775,25106,25359,26078,23313,23685,28237,28856,29692,35748,15004,14321,29451,23806,24319,1
129,38787,33449,31200,35624,33655,34303,32885,35049,36332,42055,53837,62368,73171,82250,90110,66858,64997,64891,65755,64873,56520,53876,48294,43737,40660,41509,38689,38597,1
130,28805,26126,31949,39523,41164,51267,47321,40675,41794,37437,50942,49750,45935,47241,45585,39735,39409,38365,40865,38275,39391,41328,35838,31955,34844,38893,36603,46280,1
131,24012,18786,24583,44653,43902,25201,18688,20716,23774,22993,27402,19797,17221,29287,26304,19495,21582,20902,16990,20131,27713,28486,30394,36157,32764,30021,25446,24865,1
132,13022,17676,55755,50547,45423,44209,39828,38207,35739,36633,40836,34874,32080,36480,37819,39133,45097,39863,36156,46984,44155,41114,50015,48981,48541,56273,67138,59289,1
133,20481,19252,18164,18891,26344,27249,21477,18818,16006,15300,19561,20468,17811,20584,19312,19431,23005,20967,19245,19408,24779,23178,24887,20789,17908,23698,23784,21241,1
134,28903,25628,26980,26907,22884,25095,29387,30360,35230,37278,32108,28628,29572,32690,31381,32963,35971,34282,32923,31934,31936,33490,34718,30272,32302,31917,34059,35118,1
135,8612,9127,11536,12026,8728,9047,17663,19151,19898,19564,29653,43670,47126,46452,40463,39359,31764,30171,28749,27609,29963,31925,35196,25603,20445,19001,17778,20812,1
136,19858,59116,48053,59068,52853,53176,135084,178085,205677,191969,173682,165309,143076,133375,143407,115828,101764,69881,71565,41616,33787,27758,20123,16199,31008,39850,48945,35517,1
137,37627,37803,39517,57051,156021,122865,95046,82701,92777,105623,122577,69150,55474,57980,105079,131085,168345,133370,158256,135682,84987,106416,133655,93334,66995,80184,68082,81638,1
138,2622,5820,29011,18227,16769,21013,16038,16850,24223,43951,42809,49049,46915,69661,75459,58551,44562,54908,64497,70859,70146,75520,55049,53157,43199,47270,52630,53675,1
139,24534,23459,30140,19242,18613,31148,25863,23515,25869,22775,26698,28096,21926,20690,25904,17669,16791,28952,19863,21836,26771,20741,26179,30345,22537,20830,24028,16237,1
140,17318,38606,34748,43774,72397,70608,70109,57341,61326,58487,61388,45482,27091,27597,28920,34230,40260,38913,42905,36858,34012,29728,35720,52634,28853,26836,32841,27702,1
141,1381,1068,733,0,0,20926,22178,20086,20831,25401,29322,24236,28378,25861,19211,20395,24580,29892,31572,32191,37539,36031,37850,33435,29891,28303,26952,20585,1
142,30340,31634,25058,23422,26679,21158,22445,16872,33847,108759,78517,65399,87974,72263,73893,74582,104699,89506,71271,54022,49106,42900,58375,49889,55814,80110,44408,49008,1
143,32817,46323,45917,45128,46824,49464,46119,43471,51834,56371,58730,37434,35771,46465,46988,44585,40653,39523,43302,40592,43226,39907,43525,41735,33462,27113,27779,26905,1
144,1371,325,231,286,211,5510,2090,1007,585,440,3788,19901,4759,1214,835,564,6429,1109,457,193,219,129,13892,101,476,0,0,2404,1
145,116,788,11164,3512,1312,580,500,10994,3298,3903,18023,18780,2417,369,116,11,132,8604,3474,2272,2401,15577,15219,2234,2319,15217,5826,4328,1
146,28963,26018,21334,38154,13427,10438,13354,52966,36241,32168,38844,37148,21758,16283,50172,54726,34583,24746,25053,49335,24283,22114,27672,52265,51102,16343,20930,25069,1
147,66973,71856,76347,77302,81413,74483,73885,88971,82529,87157,82486,76573,76604,80394,84615,87258,88840,80262,76683,92738,106384,96960,92748,91902,78847,66970,60342,54765,1
148,48877,51104,99589,46052,44018,49106,48707,51186,46445,35365,38837,29208,27516,28587,28239,32584,31261,28724,38513,45032,37210,29642,41678,33767,34758,35902,34956,33896,1
149,75730,85188,76730,69233,62019,60085,67030,70687,59415,61554,64483,89436,73083,63058,61822,56241,55540,58585,45237,36430,37897,43052,58432,41454,34910,30567,34028,39366,1
150,54509,55212,67966,77959,68901,75753,77655,85906,83108,90641,84083,84972,69453,67319,60553,62994,54597,51284,51817,42408,39739,39416,51377,45949,37847,38164,35451,35559,1
151,35930,37426,37657,40091,44187,46357,44549,41283,46298,45485,46613,45205,37830,38572,38287,37901,35038,36849,37561,38092,36290,37136,41045,28082,23804,24870,24550,26586,1
152,26705,24304,24715,21493,27795,31641,23708,25317,24117,27076,55860,26800,21005,25202,40626,29597,24979,29219,27055,29460,32043,24858,30408,27323,27831,35470,23966,21738,1
153,17610,13401,34408,52713,49024,42220,35520,33148,31897,30689,38482,44577,33974,30119,26582,25434,25949,28848,29630,32660,17724,17004,36496,37593,15504,15034,24503,19098,1
154,32211,33344,26759,27254,22084,20252,18818,19367,14191,13269,54493,53749,68632,24200,20697,38655,41903,39855,40259,40628,51655,17328,19485,15984,14336,19432,18811,39818,1
155,18462,19871,20881,10484,13609,9741,7853,34641,53423,37692,30516,25162,24136,24084,26610,28604,27546,27908,27542,28581,24690,26276,31717,24473,25476,27665,27438,28987,1
