,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
85,4438275,734655,586755,2685405,2910060,3729375,2281740,1155915,749190,661725,2691525,2681580,734910,595680,506175,426105,381480,335070,363375,346035,1316820,459000,556665,301665,203235,354450,351645,1242615,0
86,1610835,1102620,716805,903975,1914540,1860480,1427490,923100,872865,1195440,2434230,2454885,1662090,1425705,839715,825435,1001385,1544280,1530765,1104150,1185750,878730,1557030,1575390,657900,661215,988635,1046775,0
87,2632365,2079525,592620,427125,1139085,2171580,2175405,1283670,808860,832830,1997670,2496195,1368840,1696770,1743435,1289535,1074825,920295,890205,894285,891990,844560,1639905,1961460,1065390,928710,835380,910605,0
88,4260285,3152310,3259665,3103860,3162510,2651490,2738190,2908785,3007470,3055410,4042515,3673785,2781795,3075555,2816985,2656845,3006450,3196425,3910680,4791960,3499110,2579835,3296895,3721725,2687700,2731050,2891190,3056940,0
89,1222980,699465,696660,1032240,1753890,1659030,1562895,1401990,1029435,893010,1666680,1801830,862920,1200540,1578195,944010,790500,784890,663255,698700,759135,1194675,3418785,1387710,788715,824160,699465,581655,0
90,2523990,1971915,2444940,1437945,691560,598485,1003425,797895,496995,262650,387345,1694220,554115,172890,82875,326400,197625,470475,720885,300645,321810,734655,2652000,1761285,707115,250410,581910,102765,0
91,2208045,1528215,1861500,2313105,1672800,1316310,1177335,1187025,1547595,1934175,2510730,2023680,1170960,1064115,1492770,1858950,1204875,1205130,1209210,1071510,1267860,2148630,3598050,1793925,689010,553860,525045,498780,0
92,1633530,839205,354705,240210,181050,171360,132090,97155,127500,83385,473280,379695,101745,117045,64260,90525,75480,57375,90015,156060,103530,98940,403410,910605,572730,1231650,2442135,2182035,0
93,1885980,797640,493425,458490,970275,2561730,2297550,1591455,1718700,1655715,2553825,1806420,763725,1015155,1458090,1230120,1210230,1615170,1512150,1205895,1140105,984810,1617465,2358240,812175,807840,1160505,1561875,0
94,1890825,106080,44880,1093440,2381190,3730650,3828060,2958000,2483700,2326875,3657210,4477035,2641800,2061165,2166990,2409240,2151945,2169540,2242215,1934430,2125935,2090490,2992425,3240540,1854360,2054025,2300865,1997160,0
95,1709775,1638120,6761580,8159490,8214060,7565850,7826205,7222365,7015815,8639655,9931995,8561880,8588655,8835495,8357115,9223095,9010680,8622060,9386550,9316170,8741400,9194280,9940155,8932140,9046380,9011445,8343600,8983140,0
96,2992680,683400,429420,1148265,2413320,2012205,1688100,1429530,1137555,1170705,2532405,1985940,1116645,995520,873375,938145,965685,821610,963645,909075,764745,912645,1921935,1571310,938655,1082985,921315,990165,0
97,3192345,3279045,4726170,3712800,2553570,3126045,4162365,2646645,2839170,4441335,5818845,5051295,3923175,4698375,5117595,4411755,3522060,3439950,4372740,3842340,3088050,3428220,5564100,4737135,3781905,4427565,3568980,2617065,0
98,1899750,338640,265965,1231650,1876545,2469930,1636080,869295,726240,1126335,3385125,1008270,190230,606135,1522095,1173000,314670,206295,1138320,693090,680595,266220,327675,900660,648975,864450,263160,223380,0
