,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
101,27795,57375,31875,20910,81090,19380,19380,31875,24225,22950,70380,17595,9945,35700,23970,20910,48960,37485,9945,15300,41055,24990,33405,23205,3315,26265,22695,28050,0
102,10965,11220,49980,34425,20655,18105,58395,16830,17595,27540,20910,15555,8160,50745,7905,7650,26010,20145,31620,16575,8925,37995,55590,39270,41310,17850,13005,510,0
103,30090,14025,13260,16830,28050,44625,25755,23715,42330,26265,46665,31365,20145,21930,44115,37485,26775,23970,30345,22950,27030,18105,27030,38505,23715,21420,20910,15810,0
104,14790,5865,4590,4080,43095,69105,61200,70125,52275,50235,41310,45900,15810,14535,35445,43350,21675,10200,7905,39015,14535,6630,13260,63495,39525,18105,19890,8925,0
105,33660,38760,113985,61710,68850,65025,29580,14025,15300,11220,31365,42075,4335,765,1530,3570,7395,27540,29325,5100,5100,8670,23460,26010,6885,255,0,0,0
106,65280,46155,36210,33660,65535,97665,70380,57885,57375,54825,75990,74205,39015,45390,52275,32895,34935,56865,62220,68340,62730,28050,53040,72165,33150,39270,42840,39780,0
107,93330,93585,110925,56355,86445,120870,57885,62985,100980,37485,58650,111435,34935,51765,106335,105825,91800,69615,74460,62730,37230,65025,80070,109650,71400,69105,86445,85425,0
108,142035,77520,66045,52785,45390,104805,71145,100980,110415,78540,124950,101235,64005,55845,64515,44115,52020,110670,56355,49470,42330,31875,28050,39015,24480,23460,69615,81855,0
109,71145,41820,18615,19890,59415,97155,79815,76500,66300,57885,88230,57885,27285,33405,47175,38505,38505,60945,44625,38250,46665,39780,66045,58140,41820,34170,66555,49215,0
110,83130,26010,35700,41565,39270,90270,73440,69615,37995,18615,43605,55335,31110,46155,118575,68340,56100,41565,21675,21675,21675,16575,40545,35445,17085,16065,23205,14280,0
111,41565,55845,22950,39780,53550,51000,24225,42330,40035,27030,35190,33150,14790,14535,34935,31620,18615,28815,64260,36975,27795,34935,53040,55845,31875,25245,23715,15555,0
112,68340,31110,37740,27795,7905,5610,6375,18360,9180,13005,31110,35700,24225,7395,18615,14280,17340,11985,7395,32130,26010,24480,28560,65790,30090,30345,24225,30090,0
